업종명,업소명,소재지(도로명),소재지(지번),위도,경도,데이터기준일자
일반음식점,당일바리,제주특별자치도 서귀포시 안덕면 형제해안로 20,제주특별자치도 서귀포시 안덕면 사계리 2147번지 ,33.2280838,126.3045977,2018-02-23
일반음식점,대평수산회센타,제주특별자치도 서귀포시 안덕면 대평로 52 1층,제주특별자치도 서귀포시 안덕면 창천리 914번지 1층 ,33.2376461,126.3620768,2018-02-23
일반음식점,잔치집국수, ,제주특별자치도 서귀포시 대정읍 하모리 942번지 ,33.2211228,126.2519656,2018-02-23
일반음식점,일조가든,제주특별자치도 서귀포시 성산읍 성산중앙로 60,제주특별자치도 서귀포시 성산읍 성산리 218번지 3호 ,33.4646024,126.9349158,2018-02-23
일반음식점,고성신양어촌계(섭지해녀의집),제주특별자치도 서귀포시 성산읍 섭지코지로 93-15,제주특별자치도 서귀포시 성산읍 고성리 127번지 7호 ,33.4345727,126.9263432,2018-02-23
일반음식점,화순정낭숯불갈비,제주특별자치도 서귀포시 안덕면 화순로 71,제주특별자치도 서귀포시 안덕면 화순리 243번지 3호 ,33.2479903,126.3383941,2018-02-23
일반음식점,성산어촌계해녀의집,제주특별자치도 서귀포시 성산읍 일출로 284-34,제주특별자치도 서귀포시 성산읍 성산리 104번지 1호 ,33.4629045,126.9379432,2018-02-23
일반음식점,굼부리식당,제주특별자치도 서귀포시 표선면 중산간동로 4589 1층,제주특별자치도 서귀포시 표선면 성읍리 530번지 10호 1층 ,33.3863435,126.7997102,2018-02-23
일반음식점,토박이식당,제주특별자치도 서귀포시 표선면 서성일로 58,제주특별자치도 서귀포시 표선면 성읍리 483번지 1호 ,33.3965695,126.8030348,2018-02-23
일반음식점,도라지식당,제주특별자치도 서귀포시 표선면 서성일로 11,제주특별자치도 서귀포시 표선면 성읍리 1628번지 9호 ,33.3931491,126.8003666,2018-02-23
일반음식점,미림,제주특별자치도 서귀포시 대정읍 하모중앙로 84,제주특별자치도 서귀포시 대정읍 하모리 939번지 2호 ,33.2207825,126.2518737,2018-02-23
일반음식점,사계향,제주특별자치도 서귀포시 안덕면 사계남로 161,제주특별자치도 서귀포시 안덕면 사계리 2075번지 ,33.2284639,126.307285,2018-02-23
일반음식점,한라관광농원가든,제주특별자치도 서귀포시 대정읍 노을해안로 274,제주특별자치도 서귀포시 대정읍 영락리 1603번지 ,33.2479223,126.2015108,2018-02-23
일반음식점,돈장군,제주특별자치도 서귀포시 대정읍 신영로36번길 47,제주특별자치도 서귀포시 대정읍 하모리 1089번지 30호 ,33.2197592,126.2479662,2018-02-23
일반음식점,기원뚝배기,제주특별자치도 서귀포시 색달중앙로 22 (색달동),제주특별자치도 서귀포시 색달동 2277번지 3호 ,33.2573929,126.4139268,2018-02-23
일반음식점,황가네수산,제주특별자치도 서귀포시 서문로29번길 8 (서귀동),제주특별자치도 서귀포시 서귀동 321번지 7호 ,33.2496717,126.5589579,2018-02-23
일반음식점,동수원,제주특별자치도 서귀포시 서홍로 27 (서홍동),제주특별자치도 서귀포시 서홍동 1182번지 7호 ,33.2503027,126.553197,2018-02-23
일반음식점,지바,제주특별자치도 서귀포시 명동로 12 (서귀동),제주특별자치도 서귀포시 서귀동 422번지 4호 ,33.2470191,126.5632344,2018-02-23
일반음식점,맛깔참죽서귀포1호점,제주특별자치도 서귀포시 일주동로 8662 (동홍동),제주특별자치도 서귀포시 동홍동 1499번지 6호 ,33.2537804,126.5629317,2018-02-23
일반음식점,콩깍지,제주특별자치도 서귀포시 중앙로47번길 7 (서귀동),제주특별자치도 서귀포시 서귀동 311번지 23호 ,33.24855,126.5608895,2018-02-23
일반음식점,동완식당,제주특별자치도 서귀포시 중앙로 81 (서귀동),제주특별자치도 서귀포시 서귀동 299번지 4호 ,33.2519142,126.5609974,2018-02-23
일반음식점,유달식당,제주특별자치도 서귀포시 일주동로 8106 (하효동),제주특별자치도 서귀포시 하효동 314번지 ,33.2622164,126.6206179,2018-02-23
일반음식점,국수의전설,제주특별자치도 서귀포시 효돈로 108 (신효동),제주특별자치도 서귀포시 신효동 773번지 ,33.2634697,126.6104251,2018-02-23
일반음식점,토크쇼동문점,제주특별자치도 서귀포시 동문로 65 (서귀동),제주특별자치도 서귀포시 서귀동 255번지 26호 ,33.2491653,126.5674099,2018-02-23
일반음식점,삼다숯불갈비,제주특별자치도 서귀포시 명동로 43 (서귀동),제주특별자치도 서귀포시 서귀동 202번지 25호 ,33.2477434,126.5665468,2018-02-23
일반음식점,안거리밖거리,제주특별자치도 서귀포시 솔동산로 6-1 (서귀동),제주특별자치도 서귀포시 서귀동 584번지 3호 ,33.244278,126.5641506,2018-02-23
일반음식점,예연,제주특별자치도 서귀포시 이중섭로 7 (서귀동),제주특별자치도 서귀포시 서귀동 416번지 2호 ,33.2472446,126.5645667,2018-02-23
일반음식점,타운분야식,제주특별자치도 서귀포시 태평로439번길 30 (서귀동),제주특별자치도 서귀포시 서귀동 417번지 19호 ,33.2467468,126.5640104,2018-02-23
일반음식점,나운터횟집,제주특별자치도 서귀포시 칠십리로 42 (서귀동),제주특별자치도 서귀포시 서귀동 667번지 35호 ,33.2410036,126.5614423,2018-02-23
일반음식점,빨간집서귀포점,제주특별자치도 서귀포시 이중섭로 14 (서귀동),제주특별자치도 서귀포시 서귀동 417번지 17호 ,33.2468625,126.5639602,2018-02-23
일반음식점,동해물가든,제주특별자치도 서귀포시 선반로 394 (월평동),제주특별자치도 서귀포시 월평동 97번지 ,33.2420787,126.4679401,2018-02-23
일반음식점,제일반점,제주특별자치도 서귀포시 중동로 26 (서귀동),제주특별자치도 서귀포시 서귀동 267번지 1호 ,33.2518391,126.565498,2018-02-23
일반음식점,별궁,제주특별자치도 서귀포시 중정로91번길 41-1 (서귀동),제주특별자치도 서귀포시 서귀동 278번지 11호 ,33.2509162,126.5627951,2018-02-23
일반음식점,신촌수제비,제주특별자치도 서귀포시 명동로 28-1 (서귀동),제주특별자치도 서귀포시 서귀동 408번지 7호 ,33.2473924,126.5650353,2018-02-23
일반음식점,중문시민갈비,제주특별자치도 서귀포시 천제연로 160-1 (중문동),제주특별자치도 서귀포시 중문동 2163번지 3호 ,33.2521861,126.4219142,2018-02-23
일반음식점,남궁미락,제주특별자치도 서귀포시 부두로 27-1 (서귀동),제주특별자치도 서귀포시 서귀동 726번지 11호 ,33.2425637,126.5652998,2018-02-23
일반음식점,가시어멍,제주특별자치도 서귀포시 중문로5번길 13 (중문동),제주특별자치도 서귀포시 중문동 2167번지 13호 ,33.2529013,126.4220098,2018-02-23
일반음식점,옛날어전,제주특별자치도 서귀포시 동문동로 31 (서귀동),제주특별자치도 서귀포시 서귀동 269번지 24호 ,33.2510316,126.5649028,2018-02-23
일반음식점,신우가촌,제주특별자치도 서귀포시 이어도로 1042 (서호동),제주특별자치도 서귀포시 서호동 125번지 ,33.2444786,126.5226251,2018-02-23
일반음식점,자야음식점, ,제주특별자치도 서귀포시 서귀동 291번지 39호 ,33.2492992,126.5619803,2018-02-23
일반음식점,대화순대국밥전문점,제주특별자치도 서귀포시 신서로48번길 51-6 (법환동),제주특별자치도 서귀포시 법환동 735번지 8호 ,33.253256,126.5109332,2018-02-23
일반음식점,바당국수,제주특별자치도 서귀포시 동문동로 21-1 (서귀동),제주특별자치도 서귀포시 서귀동 269번지 21호 ,33.2505547,126.5656113,2018-02-23
일반음식점,코바코서귀포점,제주특별자치도 서귀포시 이중섭로 5-1 (서귀동),제주특별자치도 서귀포시 서귀동 406번지 13호 ,33.2477154,126.5644291,2018-02-23
일반음식점,불타는숯불갈비,제주특별자치도 서귀포시 중앙로59번길 7 (서귀동),제주특별자치도 서귀포시 서귀동 309번지 1호 ,33.2497894,126.5606342,2018-02-23
일반음식점,미풍해장국신시가지점,제주특별자치도 서귀포시 신북로 50 (강정동),제주특별자치도 서귀포시 강정동 130번지 11호 ,33.2587614,126.5092257,2018-02-23
일반음식점,한일식당,제주특별자치도 서귀포시 중앙로72번길 13 (서귀동),제주특별자치도 서귀포시 서귀동 286번지 24호 ,33.2513375,126.562742,2018-02-23
일반음식점,부산숯불갈비,제주특별자치도 서귀포시 태평로537번길 4 (동홍동),제주특별자치도 서귀포시 동홍동 141번지 5호 ,33.2524014,126.5744888,2018-02-23
일반음식점,신라원가든,제주특별자치도 서귀포시 중정로 4 (서귀동),제주특별자치도 서귀포시 서귀동 317번지 3호 ,33.2473416,126.5570593,2018-02-23
일반음식점,새늘봄,제주특별자치도 서귀포시 중앙로54번길 34 (서귀동),제주특별자치도 서귀포시 서귀동 276번지 13호 ,33.2496473,126.5634704,2018-02-23
일반음식점,꾼,제주특별자치도 서귀포시 대포로 81 (대포동),제주특별자치도 서귀포시 대포동 1998번지 2호 ,33.2425588,126.432528,2018-02-23
일반음식점,황금돼지등갈비,제주특별자치도 서귀포시 명동로 13-1 (서귀동),제주특별자치도 서귀포시 서귀동 420번지 10호 ,33.2474009,126.5635072,2018-02-23
일반음식점,립스틱,제주특별자치도 서귀포시 중정로61번길 11 (서귀동),제주특별자치도 서귀포시 서귀동 292번지 21호 ,33.248829,126.562796,2018-02-23
일반음식점,더블디,제주특별자치도 서귀포시 중앙로59번길 7 (서귀동),제주특별자치도 서귀포시 서귀동 309번지 1호 ,33.2497894,126.5606342,2018-02-23
일반음식점,시흥리해녀의집,제주특별자치도 서귀포시 성산읍 시흥하동로 114,제주특별자치도 서귀포시 성산읍 시흥리 12번지 64호 ,33.4779795,126.9083492,2018-02-23
일반음식점,꽃들,제주특별자치도 서귀포시 대정읍 하모중앙로 82,제주특별자치도 서귀포시 대정읍 하모리 939번지 1호 ,33.220952,126.2517448,2018-02-23
일반음식점,천혜갈비,제주특별자치도 서귀포시 표선면 표선백사로 111,제주특별자치도 서귀포시 표선면 표선리 841번지 1호 ,33.3252408,126.8363367,2018-02-23
일반음식점,몽이네,제주특별자치도 서귀포시 안덕면 화순로 92,제주특별자치도 서귀포시 안덕면 화순리 325번지 1호 ,33.2469457,126.3365254,2018-02-23
일반음식점,한라정식당,제주특별자치도 서귀포시 표선면 민속해안로 631-34,제주특별자치도 서귀포시 표선면 표선리 40번지 1호 ,33.3223451,126.8414874,2018-02-23
일반음식점,투다리동남점,제주특별자치도 서귀포시 성산읍 고성오조로 96,제주특별자치도 서귀포시 성산읍 고성리 1204번지 3호 ,33.4521991,126.9142783,2018-02-23
일반음식점,치킨나라위미점,제주특별자치도 서귀포시 남원읍 태위로 178,제주특별자치도 서귀포시 남원읍 위미리 1846번지 1호 ,33.275239,126.6668699,2018-02-23
일반음식점,손심엉,제주특별자치도 서귀포시 표선면 표선동서로 258,제주특별자치도 서귀포시 표선면 표선리 610번지 2호 ,33.3265685,126.8335062,2018-02-23
일반음식점,성읍복돼지식당,제주특별자치도 서귀포시 표선면 서성일로 63,제주특별자치도 서귀포시 표선면 성읍리 481번지 7호 ,33.3975008,126.8024717,2018-02-23
일반음식점,하림각,제주특별자치도 서귀포시 표선면 성읍정의현로22번길 12,제주특별자치도 서귀포시 표선면 성읍리 987번지 9호 ,33.3843594,126.8022585,2018-02-23
일반음식점,삼다도식당,제주특별자치도 서귀포시 성산읍 동류암로39번길 4 1층,제주특별자치도 서귀포시 성산읍 고성리 316번지 11호 ,33.4481441,126.9157754,2018-02-23
일반음식점,수림식당,제주특별자치도 서귀포시 남원읍 서의로 222,제주특별자치도 서귀포시 남원읍 의귀리 1424번지 ,33.3095105,126.7139277,2018-02-23
일반음식점,광명,제주특별자치도 서귀포시 남원읍 태위로 689,제주특별자치도 서귀포시 남원읍 남원리 100번지 1호 ,33.2795061,126.7201097,2018-02-23
일반음식점,성산은하식당본점,제주특별자치도 서귀포시 성산읍 성산중앙로 59-1,제주특별자치도 서귀포시 성산읍 성산리 219번지 8호 ,33.4647727,126.9346932,2018-02-23
일반음식점,산골숯불왕소금구이,제주특별자치도 서귀포시 안덕면 신화역사로 988-17,제주특별자치도 서귀포시 안덕면 동광리 525번지 3호 ,33.3089095,126.3495872,2018-02-23
일반음식점,다우포차,제주특별자치도 서귀포시 대정읍 신영로 101,제주특별자치도 서귀포시 대정읍 하모리 846번지 12호 ,33.2210824,126.2534552,2018-02-23
일반음식점,일호반식당,제주특별자치도 서귀포시 성산읍 고성오조로 87,제주특별자치도 서귀포시 성산읍 고성리 1194번지 1호 ,33.4513822,126.9142713,2018-02-23
일반음식점,표선수산마트,제주특별자치도 서귀포시 표선면 표선중앙로 103,제주특별자치도 서귀포시 표선면 표선리 864번지 3호 ,33.3259793,126.834993,2018-02-23
일반음식점,받거니주거니,제주특별자치도 서귀포시 대정읍 하모상가로 22,제주특별자치도 서귀포시 대정읍 하모리 1029번지 7호 ,33.2214214,126.2511498,2018-02-23
일반음식점,소자38,제주특별자치도 서귀포시 안덕면 사계남로 168,제주특별자치도 서귀포시 안덕면 사계리 2071번지 1호 ,33.2282098,126.3077609,2018-02-23
일반음식점,다솔돌솥밥,제주특별자치도 서귀포시 표선면 표선당포로 6,제주특별자치도 서귀포시 표선면 표선리 40번지 43호 ,33.3253177,126.8435983,2018-02-23
일반음식점,도우미식당,제주특별자치도 서귀포시 남원읍 중산간동로 7407,제주특별자치도 서귀포시 남원읍 하례리 1639번지 1호 ,33.288095,126.60703,2018-02-23
일반음식점,부싯돌식당,제주특별자치도 서귀포시 표선면 서성일로 4,제주특별자치도 서귀포시 표선면 성읍리 3305번지 25호 ,33.3922224,126.8008448,2018-02-23
일반음식점,제주기장횟집,제주특별자치도 서귀포시 안덕면 화순중앙로 103,제주특별자치도 서귀포시 안덕면 화순리 374번지 8호 ,33.2430872,126.3362069,2018-02-23
일반음식점,별맛해장국,제주특별자치도 서귀포시 남원읍 남한로 22,제주특별자치도 서귀포시 남원읍 남원리 176번지 4호 ,33.2808388,126.7177555,2018-02-23
일반음식점,대양회초밥,제주특별자치도 서귀포시 표선면 민속해안로 581-1,제주특별자치도 서귀포시 표선면 표선리 40번지 37호 ,33.3249854,126.8435468,2018-02-23
일반음식점,추가네추어탕,제주특별자치도 서귀포시 남원읍 태위로700번길 9,제주특별자치도 서귀포시 남원읍 남원리 79번지 4호 ,33.2790112,126.7218741,2018-02-23
일반음식점,이서방흑돼지,제주특별자치도 서귀포시 성산읍 일주동로 4280,제주특별자치도 서귀포시 성산읍 고성리 1106번지 23호 ,33.4143696,126.8999778,2018-02-23
일반음식점,미성원,제주특별자치도 서귀포시 표선면 표선동서로 256,제주특별자치도 서귀포시 표선면 표선리 609번지 ,33.3264655,126.833383,2018-02-23
일반음식점,제일가든,제주특별자치도 서귀포시 남원읍 신흥로 17,제주특별자치도 서귀포시 남원읍 신흥리 219번지 4호 ,33.3025522,126.7668883,2018-02-23
일반음식점,희동이네본점,제주특별자치도 서귀포시 표선면 표선중앙로 101,제주특별자치도 서귀포시 표선면 표선리 864번지 2호 ,33.3258909,126.8347987,2018-02-23
일반음식점,세영이네,제주특별자치도 서귀포시 중앙로54번길 34 (서귀동),제주특별자치도 서귀포시 서귀동 276번지 13호 ,33.2496473,126.5634704,2018-02-23
일반음식점,장작불,제주특별자치도 서귀포시 동홍로8번길 15 (서귀동),제주특별자치도 서귀포시 서귀동 252번지 27호 ,33.2491365,126.5693741,2018-02-23
일반음식점,정든식당,제주특별자치도 서귀포시 동홍중앙로52번길 36-4 (동홍동),제주특별자치도 서귀포시 동홍동 497번지 1호 ,33.2551275,126.5758772,2018-02-23
일반음식점,오름뒤가든,제주특별자치도 서귀포시 칠십리로 529-3 (보목동),제주특별자치도 서귀포시 보목동 379번지 2호 ,33.2436132,126.6065322,2018-02-23
일반음식점,소문난돼지국밥,제주특별자치도 서귀포시 명동로 6 (서귀동),제주특별자치도 서귀포시 서귀동 496번지 ,33.2469417,126.5627818,2018-02-23
일반음식점,허니엔,제주특별자치도 서귀포시 중앙로48번길 9 (서귀동),제주특별자치도 서귀포시 서귀동 291번지 6호 ,33.2491598,126.5627112,2018-02-23
일반음식점,제주오성본점,제주특별자치도 서귀포시 중문관광로 23 (색달동),제주특별자치도 서귀포시 색달동 2511번지 1호 ,33.256118,126.414906,2018-02-23
일반음식점,멧돌뚝배기,제주특별자치도 서귀포시 칠십리로 145 (서귀동),제주특별자치도 서귀포시 서귀동 70번지 ,33.2442936,126.5691064,2018-02-23
일반음식점,시민을위한갈비,제주특별자치도 서귀포시 동홍로 10 (서귀동),제주특별자치도 서귀포시 서귀동 252번지 16호 ,33.2493161,126.5680524,2018-02-23
일반음식점,던킨도너츠제주천지연폭포점,제주특별자치도 서귀포시 남성중로 2-11 (서홍동),제주특별자치도 서귀포시 서홍동 665번지 ,33.2442635,126.5599329,2018-02-23
일반음식점,켄싱턴식당,제주특별자치도 서귀포시 이어도로 684 (강정동),제주특별자치도 서귀포시 강정동 2677번지 ,33.2335747,126.4890087,2018-02-23
일반음식점,제주신라풀가든,제주특별자치도 서귀포시 중문관광로72번길 75 (색달동),제주특별자치도 서귀포시 색달동 3039번지 3호 ,33.2475582,126.4081161,2018-02-23
일반음식점,소금막식당,제주특별자치도 서귀포시 쇠소깍로 151-14 지하1층 (하효동),제주특별자치도 서귀포시 하효동 1028번지 2호  지하1층 ,33.2503895,126.6205806,2018-02-23
일반음식점,올레수산회센터,제주특별자치도 서귀포시 중정로61번길 12 (서귀동),제주특별자치도 서귀포시 서귀동 275번지 5호 ,33.2488521,126.5630832,2018-02-23
일반음식점,진미식당,제주특별자치도 서귀포시 신동로67번길 49 (서호동),제주특별자치도 서귀포시 서호동 1445번지 2호 ,33.2579294,126.5106693,2018-02-23
일반음식점,여기바바,제주특별자치도 서귀포시 동문로 56 (서귀동),제주특별자치도 서귀포시 서귀동 257번지 14호 ,33.2494312,126.5662295,2018-02-23
일반음식점,차돌이식당,제주특별자치도 서귀포시 중앙로48번길 17-1 (서귀동),제주특별자치도 서귀포시 서귀동 276번지 14호 ,33.2493946,126.5636044,2018-02-23
일반음식점,놀이터식당,제주특별자치도 서귀포시 중정로73번길 24-1 (서귀동),제주특별자치도 서귀포시 서귀동 271번지 33호 ,33.2502114,126.5639934,2018-02-23
일반음식점,아랑조은맛집,제주특별자치도 서귀포시 천지로 19 (서귀동),제주특별자치도 서귀포시 서귀동 309번지 36호 ,33.249382,126.5607256,2018-02-23
일반음식점,제주오성,제주특별자치도 서귀포시 중문관광로 25 (색달동),제주특별자치도 서귀포시 색달동 2507번지 1호 ,33.2556544,126.4146847,2018-02-23
일반음식점,토담집,제주특별자치도 서귀포시 동홍중앙로 31 (동홍동),제주특별자치도 서귀포시 동홍동 648번지 10호 ,33.2534775,126.5717832,2018-02-23
일반음식점,국수바다보말칼국수(올레시장점),제주특별자치도 서귀포시 중앙로42번길 6-1 (서귀동),제주특별자치도 서귀포시 서귀동 293번지 12호 ,33.2482139,126.5625464,2018-02-23
일반음식점,남주치킨,제주특별자치도 서귀포시 중산간동로 7942 (동홍동),제주특별자치도 서귀포시 동홍동 1073번지 13호 ,33.2663242,126.5679906,2018-02-23
일반음식점,소낭밭가든,제주특별자치도 서귀포시 대포복개로110번길 133 (회수동),제주특별자치도 서귀포시 회수동 571번지 ,33.2522797,126.4464629,2018-02-23
일반음식점,흑돈퍼주는집,제주특별자치도 서귀포시 이어도로 572-1 (강정동),제주특별자치도 서귀포시 강정동 4400번지 11호 ,33.2360424,126.47792,2018-02-23
일반음식점,정직한통닭일호점,제주특별자치도 서귀포시 중앙로89번길 4 (서귀동),제주특별자치도 서귀포시 서귀동 301번지 19호 ,33.2525642,126.5602914,2018-02-23
일반음식점,동문장수해장국,제주특별자치도 서귀포시 동홍로 46-5 (동홍동),제주특별자치도 서귀포시 동홍동 448번지 3호 ,33.2526658,126.568075,2018-02-23
일반음식점,최박사손칼국수,제주특별자치도 서귀포시 문부로 28 (동홍동),제주특별자치도 서귀포시 동홍동 410번지 1호 ,33.2519469,126.5708681,2018-02-23
일반음식점,우리마식당,제주특별자치도 서귀포시 표선면 성읍정의현로 69,제주특별자치도 서귀포시 표선면 성읍리 687번지 3호 ,33.3886386,126.8009542,2018-02-23
일반음식점,물허벅집,제주특별자치도 서귀포시 표선면 성읍정의현로 45,제주특별자치도 서귀포시 표선면 성읍리 830번지 1호 ,33.386539,126.8012646,2018-02-23
일반음식점,기사식당,제주특별자치도 서귀포시 남원읍 일주동로 8035,제주특별자치도 서귀포시 남원읍 하례리 356번지 6호 ,33.2835671,126.7051642,2018-02-23
일반음식점,길벗식당,제주특별자치도 서귀포시 안덕면 화순로109번길 1,제주특별자치도 서귀포시 안덕면 화순리 1079번지 3호 ,33.2463443,126.3349735,2018-02-23
일반음식점,맛나는전주식당,제주특별자치도 서귀포시 표선면 표선중앙로 87,제주특별자치도 서귀포시 표선면 표선리 606번지 ,33.3259349,126.8333321,2018-02-23
일반음식점,대구깡통구이,제주특별자치도 서귀포시 성산읍 고성오조로 94-1,제주특별자치도 서귀포시 성산읍 고성리 1204번지 4호 ,33.4521174,126.9143191,2018-02-23
일반음식점,표선어촌식당,제주특별자치도 서귀포시 표선면 민속해안로 578-7,제주특별자치도 서귀포시 표선면 표선리 40번지 54호 ,33.3252433,126.8446185,2018-02-23
일반음식점,BBQ성산점,제주특별자치도 서귀포시 성산읍 고성오조로 71-1,제주특별자치도 서귀포시 성산읍 고성리 1197번지 2호 ,33.450134,126.9146515,2018-02-23
일반음식점,오리천국,제주특별자치도 서귀포시 대정읍 상모로290번길 2,제주특별자치도 서귀포시 대정읍 상모리 3984번지 4호 ,33.2232785,126.2583373,2018-02-23
일반음식점,강가네,제주특별자치도 서귀포시 대정읍 하모상가로 38,제주특별자치도 서귀포시 대정읍 하모리 921번지 11호 ,33.2214088,126.2528824,2018-02-23
일반음식점,미성순대국밥,제주특별자치도 서귀포시 표선면 표선동서로 246,제주특별자치도 서귀포시 표선면 표선리 629번지 2호 ,33.325725,126.8328805,2018-02-23
일반음식점,떼거지,제주특별자치도 서귀포시 남원읍 태위로682번길 6-2,제주특별자치도 서귀포시 남원읍 남원리 94번지 11호 ,33.2788407,126.7196793,2018-02-23
일반음식점,전복마을,제주특별자치도 서귀포시 대정읍 동일하모로179번길 2,제주특별자치도 서귀포시 대정읍 하모리 1446번지 1호 ,33.2263101,126.2505355,2018-02-23
일반음식점,오조해녀의 집,제주특별자치도 서귀포시 성산읍 한도로 141-13,제주특별자치도 서귀포시 성산읍 오조리 3번지 ,33.4698069,126.9223318,2018-02-23
일반음식점,성산진미식당,제주특별자치도 서귀포시 성산읍 일출로 290,제주특별자치도 서귀포시 성산읍 성산리 204번지 ,33.4635435,126.9351837,2018-02-23
일반음식점,핀크스골프클럽퍼블릭티하우스,제주특별자치도 서귀포시 안덕면 산록남로 863,제주특별자치도 서귀포시 안덕면 상천리 545번지 5호 ,33.3053535,126.3937346,2018-02-23
일반음식점,까투리모슬포점,제주특별자치도 서귀포시 대정읍 하모중앙로 69-2,제주특별자치도 서귀포시 대정읍 하모리 929번지 1호 ,33.2218668,126.2523016,2018-02-23
일반음식점,논오름관광농원가든, ,제주특별자치도 서귀포시 안덕면 상창리 2770번지 ,33.2728327,126.3362171,2018-02-23
일반음식점,소낭식당,제주특별자치도 서귀포시 남원읍 일주동로 7905,제주특별자치도 서귀포시 남원읍 신례리 56번지 3호 ,33.2658483,126.6413046,2018-02-23
일반음식점,엄마야누나야,제주특별자치도 서귀포시 성산읍 성산등용로 44,제주특별자치도 서귀포시 성산읍 성산리 382번지 10호 ,33.4667913,126.9305923,2018-02-23
일반음식점,아리산반점,제주특별자치도 서귀포시 남원읍 일주동로 6628,제주특별자치도 서귀포시 남원읍 신흥리 169번지 1호 ,33.2835671,126.7051642,2018-02-23
일반음식점,삼원정,제주특별자치도 서귀포시 일주서로 903 (색달동),제주특별자치도 서귀포시 색달동 2282번지 ,33.257698,126.4141638,2018-02-23
일반음식점,칠돈가,제주특별자치도 서귀포시 일주동로 8648 (동홍동),제주특별자치도 서귀포시 동홍동 1507번지 10호 ,33.2540969,126.5644997,2018-02-23
일반음식점,돼지공화국,제주특별자치도 서귀포시 중산간동로 7915 (동홍동),제주특별자치도 서귀포시 동홍동 1099번지 2호 ,33.2654063,126.5706479,2018-02-23
일반음식점,여러분식당,제주특별자치도 서귀포시 동홍로 3 (서귀동),제주특별자치도 서귀포시 서귀동 255번지 11호 ,33.2490067,126.567655,2018-02-23
일반음식점,민경이네식당,제주특별자치도 서귀포시 중앙로54번길 34 (서귀동),제주특별자치도 서귀포시 서귀동 276번지 13호 ,33.2496473,126.5634704,2018-02-23
일반음식점,신틈새불닭발,제주특별자치도 서귀포시 명동로 5 (서귀동),제주특별자치도 서귀포시 서귀동 427번지 9호 ,33.2470984,126.5625292,2018-02-23
일반음식점,금복식당,제주특별자치도 서귀포시 중앙로48번길 18 (서귀동),제주특별자치도 서귀포시 서귀동 275번지 1호 ,33.2491685,126.5635416,2018-02-23
일반음식점,대림성,제주특별자치도 서귀포시 동홍중앙로52번길 28 (동홍동),제주특별자치도 서귀포시 동홍동 497번지 3호 ,33.2552195,126.5751685,2018-02-23
일반음식점,복지리와흑돼지,제주특별자치도 서귀포시 신서귀로 54 (서호동),제주특별자치도 서귀포시 서호동 1464번지 6호 ,33.2536818,126.5118563,2018-02-23
일반음식점,흑도세기숯불친구,제주특별자치도 서귀포시 중산간동로 8003 (동홍동),제주특별자치도 서귀포시 동홍동 1303번지 ,33.264378,126.5618534,2018-02-23
일반음식점,싸양맛집,제주특별자치도 서귀포시 중정로62번길 7 (서귀동),제주특별자치도 서귀포시 서귀동 420번지 8호 ,33.2472687,126.5632196,2018-02-23
일반음식점,만덕식당,제주특별자치도 서귀포시 중산간서로 97 (강정동),제주특별자치도 서귀포시 강정동 1480번지 ,33.2610161,126.4994677,2018-02-23
일반음식점,예원회수산,제주특별자치도 서귀포시 중문상로 58-7 (중문동),제주특별자치도 서귀포시 중문동 2011번지 4호 ,33.2533574,126.4270525,2018-02-23
일반음식점,김총각네생고기전문점,제주특별자치도 서귀포시 동홍중앙로66번길 30-5 (동홍동),제주특별자치도 서귀포시 동홍동 420번지 6호 ,33.2560375,126.5755072,2018-02-23
일반음식점,비포크비스트로,제주특별자치도 서귀포시 태평로 417-1 (서귀동),제주특별자치도 서귀포시 서귀동 551번지 1호 ,33.2451005,126.5649536,2018-02-23
일반음식점,남문숯불바베큐앤치킨신서귀포점,제주특별자치도 서귀포시 신서귀로97번길 84 (강정동),제주특별자치도 서귀포시 강정동 178번지 1호 ,33.2509458,126.5050459,2018-02-23
일반음식점,중문해녀의집, ,제주특별자치도 서귀포시 중문동 2658번지 2호 ,33.2423576,126.4191896,2018-02-23
일반음식점,국수사랑,제주특별자치도 서귀포시 솔동산로 30 (서귀동),  ,33.2424208,126.5632228,2018-02-23
일반음식점,굴세상서귀포점,제주특별자치도 서귀포시 서문로 31 (서귀동),제주특별자치도 서귀포시 서귀동 321번지 1호 ,33.2500772,126.5588568,2018-02-23
일반음식점,후다닭치킨,제주특별자치도 서귀포시 태평로353번길 3 (서귀동),제주특별자치도 서귀포시 서귀동 314번지 15호 ,33.2467295,126.5593999,2018-02-23
일반음식점,은희네해장국서귀포점,제주특별자치도 서귀포시 동홍남로82번길 1 (동홍동),제주특별자치도 서귀포시 동홍동 417번지 1호 ,33.2566676,126.5771464,2018-02-23
일반음식점,애자네,제주특별자치도 서귀포시 중앙로54번길 34 (서귀동),제주특별자치도 서귀포시 서귀동 276번지 13호 ,33.2496473,126.5634704,2018-02-23
일반음식점,참맛분식,제주특별자치도 서귀포시 천제연로 213 (중문동),제주특별자치도 서귀포시 중문동 1965번지 3호 ,33.2516656,126.427586,2018-02-23
일반음식점,청룡식당,제주특별자치도 서귀포시 중산간동로 8442 (서호동),제주특별자치도 서귀포시 서호동 1257번지 1호 ,33.2607477,126.5147285,2018-02-23
